9b5c82edd18eab7d912be550b7f5e04df76b5901,DELETE,regular-file,images/logo NCC.png,68508,
fe63d767c655708cc3d0994884e2d84061932485,DELETE,regular-file,images/logo.png,11093,
e0e8aca7f92fdf87d423aa30adbc006745c17fce,DELETE,regular-file,projets/accueil/img/boutique1.png,1675434,
84b33bd48ee6e6a52a99c90a357c9d847d0811d4,DELETE,regular-file,projets/accueil/img/boutique2.png,622683,
